repository,notebook_path_or_name,error_type,error_message,python_version,repository_id
invibe/ANEMO,dev/2019-02-08_sort_BadTrial___sklearn__scoring_balanced_2.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.9,487
invibe/ANEMO,dev/2019-02-20_sort_BadTrial___sklearn__Normalization.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.9,487
invibe/ANEMO,dev/2019-02-20_sort_BadTrial___sklearn__Normalization_2.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.9,487
invibe/ANEMO,dev/2019-02-26_sort_BadTrial___sklearn__change_descripteur.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.9,487
invibe/ANEMO,dev/2019-02-26_sort_BadTrial___sklearn__change_descripteur_1.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.9,487
invibe/ANEMO,dev/2019-03-05_sort_BadTrial___sklearn__change_descripteur_Largeur_sacc.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.9,487
invibe/ANEMO,dev/2019-03-06_sort_BadTrial___sklearn__change_descripteur_integrale.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.9,487
invibe/ANEMO,dev/2019-03-18_sort_BadTrial___sklearn__change_descripteur_sacc.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.9,487
invibe/ANEMO,dev/2019-03-19_Fit_Full___old_velocity_filt_30.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.9,487
invibe/ANEMO,dev/2019-03-19_Fit___Velocity_new_fct_velocity_lineaire.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.9,487
invibe/ANEMO,dev/2019-03-19_Fit___Velocity_new_fct_velocity_sigmoide.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.9,487
invibe/ANEMO,dev/2019-03-29_Fit_Full___velocity_line.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.9,487
invibe/ANEMO,dev/2019-04-12_sort_BadTrial___sklearn__fct_velocity_sigmo.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.9,487
invibe/ANEMO,dev/2019-11-18_sort_BadTrial___Confidence_intervals.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.9,487
invibe/ANEMO,dev/2019-12-02_sort_BadTrial___Confidence_intervals.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.9,487
invibe/ANEMO,dev/2019-12-12_sort_BadTrial___Confidence_intervals_of_params.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.9,487
invibe/ANEMO,dev/2019-12-16_sort_BadTrial___Covariance_Confidence_intervals_trial_simulated_with_Nan.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.9,487
invibe/ANEMO,dev/2019-12-17_sort_BadTrial___Covariance_hist_of_params.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.9,487
invibe/ANEMO,dev/2019-12-19_sort_BadTrial___Covariance_Confidence_intervals_trial_simulated_with_Noise.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.9,487
invibe/ANEMO,dev/2019-12-19_sort_BadTrial___Covariance_chisqr.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.9,487
invibe/ANEMO,dev/2019-12-19_sort_BadTrial___aSPEM___param_difference_Bad_Good_Trial.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.9,487
invibe/ANEMO,dev/2020-01-08_sort_BadTrial___Test_redChi.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.9,487
invibe/ANEMO,dev/2020-01-10_sort_BadTrial___aSPEM___fit_multiple__modif_data.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.9,487
invibe/ANEMO,dev/2020-01-20_sort_BadTrial___aSPEM___fit_multiple__modif_data_nan.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.9,487
invibe/ANEMO,dev/2020-01-20_sort_BadTrial___aSPEM___fit_multiple__modif_param.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.9,487
invibe/ANEMO,dev/2020-01-20_sort_BadTrial___aSPEM___fit_multiple__modif_param_et_data.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.9,487
invibe/ANEMO,dev/2020-01-21_sort_BadTrial___SPEM___fit_multiple__modif_data.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.9,487
invibe/ANEMO,dev/2020-01-21_sort_BadTrial___SPEM___fit_multiple__modif_data_nan.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.9,487
invibe/ANEMO,dev/2020-01-24_sort_BadTrial___SPEM___fit_multiple__modif_data_decimation_stochastiques.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.9,487
invibe/ANEMO,dev/2020-01-24_sort_BadTrial___aSPEM___fit_multiple__modif_data_decimation_stochastiques.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.9,487
invibe/ANEMO,dev/2020-02-10_sort_BadTrial___SPEM___fit_multiple_position__modif_data_decimation_stochastiques.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.9,487
invibe/ANEMO,dev/2020-02-10_sort_BadTrial___aSPEM___fit_multiple_position__modif_data_decimation_stochastiques.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.9,487
invibe/ANEMO,dev/2020-02-12_modif_param_tau.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.9,487
jakobrunge/tigramite,tutorials/tigramite_tutorial_assumptions.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.9,803
jakobrunge/tigramite,tutorials/tigramite_tutorial_basics.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.9,803
jakobrunge/tigramite,tutorials/tigramite_tutorial_causal_effects_mediation.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.9,803
jakobrunge/tigramite,tutorials/tigramite_tutorial_pcmci_fullci.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.9,803
jakobrunge/tigramite,tutorials/tigramite_tutorial_pcmciplus.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.9,803
jakobrunge/tigramite,tutorials/tigramite_tutorial_prediction.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.9,803
jasongfleischer/Predicting-age-from-the-transcriptome-of-human-dermal-fibroblasts,Export gene and transcript labelled datasets.ipynb,ImportError,ImportError,2.7.15,1485
jasongfleischer/Predicting-age-from-the-transcriptome-of-human-dermal-fibroblasts,Run a pre-trained predictor on your data.ipynb,ImportError,ImportError,2.7.15,1485
jbloomlab/EnvMutationalShiftsPaper,analysis_code/analysis_notebook.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.4,1729
jbloomlab/HIV_Env_macaque_receptor_DMS,analysis_notebook.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.7,826
jbloomlab/IFNsorted_flu_single_cell,pacbio_analysis.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.5,1203
jbloomlab/IFNsorted_flu_single_cell,paper/figures/IFN_stochastic/Flow/analyze_flow.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.5,1203
jbloomlab/IFNsorted_flu_single_cell,paper/figures/IFN_stochastic/RussellVenn/make_venn_diagram.py.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.5,1203
jbloomlab/IFNsorted_flu_single_cell,paper/figures/Validation_Figure/analyze_flow.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.5,1203
jbloomlab/PB2-DMS,Fig1_ProcessDMSdata.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.5,1290
jbloomlab/PB2-DMS,Fig2_InferPreferences.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.5,1290
jbloomlab/PB2-DMS,Fig3_IdentifyAdaptiveMutations.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.5,1290
jbloomlab/PB2-DMS,Fig5_MapDiffSelToStructure.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.5,1290
jbloomlab/PB2-DMS,Fig6_H7N9.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.5,1290
jbloomlab/PB2-DMS,Fig7_Accessibility.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.5,1290
jbloomlab/SARS-CoV-2-RBD_DMS,SRA_upload/upload_to_SRA.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.6,92
jbloomlab/SARS-CoV-2-RBD_DMS,analyze_counts.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.6,92
jbloomlab/SARS-CoV-2-RBD_DMS,build_variants.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.6,92
jbloomlab/SARS-CoV-2-RBD_DMS,count_variants.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.6,92
jbloomlab/SARS-CoV-2-RBD_DMS,global_epistasis_binding.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.6,92
jbloomlab/SARS-CoV-2-RBD_DMS,global_epistasis_expression.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.6,92
jbloomlab/SARS-CoV-2-RBD_DMS,interactive_heatmap.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.6,92
jbloomlab/SARS-CoV-2-RBD_DMS,logoplots_of_muteffects.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.6,92
jbloomlab/SARS-CoV-2-RBD_DMS,process_ccs.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.7,92
jbloomlab/dms_tools2,examples/Dingens2018/analysis_notebook.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.5,1595
jbloomlab/dms_tools2,examples/Lee2018/analysis_notebook.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.5,1595
jdtibochab/sensitivityAnalysis,Untitled.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.4,455
jhidding/adhesion-example,notebook/Interactive.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.5rc1,1701
jni/programming-languages-in-astronomy,programming-languages-in-ADS.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.8,2001
josephreplogle/guide_calling,mixed_model_guide_calling.ipynb,ImportError,ImportError,2.7.12,340
josephreplogle/target_enrichment,pick_targets.ipynb,ImportError,ImportError,2.7.12,341
josephreplogle/target_enrichment,process_bams.ipynb,ImportError,ImportError,2.7.12,341
jrderuiter/imfusion-analyses,notebooks/5. Sanger - Single vs. paired-end.ipynb,ImportError,ImportError,3.5.2,1941
jrderuiter/imfusion-analyses,notebooks/6. Sanger - Fusion finder.ipynb,ImportError,ImportError,3.5.2,1941
jrderuiter/imfusion-analyses,notebooks/8. SB - Transcript instability.ipynb,ImportError,ImportError,3.5.2,1941
jrderuiter/imfusion-analyses,notebooks/B. Alignment statistics.ipynb,ImportError,ImportError,3.5.2,1941
jtladner/Manuscripts,2018_Dokubo_LancetID/2018_Dokubo_LancetID_BEAST.ipynb,ImportError,ImportError,2.7.14,1207
jupyter-guide/jupyter-guide,notebooks/Rule5_Watermark.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.3,1157
jupyter/docker-stacks,all-spark-notebook/test/data/issue_1168.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.8.6,817
jupyter/docker-stacks,all-spark-notebook/test/data/local_pyspark.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.6,817
kathrinblagec/neural-sentence-embedding-models-for-biomedical-applications,Datasets.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.7,1333
kathrinblagec/neural-sentence-embedding-models-for-biomedical-applications,Results-overview.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.7,1333
kharyuk/chemfin-plasp,notebooks/03_Tucker.ipynb,ImportError,ImportError,2.7.15,1521
knaegle/MutationsNotebooks,SwissProt/enrichment_muts_PTMs_SwissProt.ipynb,ImportError,ImportError,2.7.9,2082
knaegle/MutationsNotebooks,SwissProt/studyBias_SwissProt.ipynb,ImportError,ImportError,2.7.9,2082
knaegle/MutationsNotebooks,dbSNP/PTM_specific_correlations_dbSNP.ipynb,ImportError,ImportError,2.7.9,2082
knaegle/MutationsNotebooks,dbSNP/enrichment_muts_PTMs_dbSNP.ipynb,ImportError,ImportError,2.7.9,2082
knaegle/MutationsNotebooks,dbSNP/studyBias_dbSNP.ipynb,ImportError,ImportError,2.7.9,2082
knightlab-analyses/calour-manuscript,1-amphibian-larvae/readme-annotated.ipynb,ImportError,ImportError,3.5.3,1429
knightlab-analyses/calour-manuscript,3-american-gut-suppl/analysis-ag-skin.ipynb,ImportError,ImportError,3.5.3,1429
knightlab-analyses/calour-manuscript,3-skin-body-sites/co-occurance.ipynb,ImportError,ImportError,3.5.2,1429
knightlab-analyses/calour-manuscript,4-ants/readme.ipynb,ImportError,ImportError,3.5.3,1429
knightlab-analyses/dsfdr-analyses,notebooks/1. Importance of multiple comparison.ipynb,ImportError,ImportError,3.5.4,1855
knightlab-analyses/dsfdr-analyses,notebooks/3. Description of microbiome datasets.ipynb,ImportError,ImportError,3.5.4,1855
knightlab-analyses/dsfdr-analyses,notebooks/4. Application to filtering.ipynb,ImportError,ImportError,3.5.4,1855
knightlab-analyses/dsfdr-analyses,notebooks/5. Application in subsampling.ipynb,ImportError,ImportError,3.5.4,1855
knightlab-analyses/familial-cirrhosis,Composition_correlation_analysis.ipynb,ImportError,ImportError,3.5.5,1356
knightlab-analyses/familial-cirrhosis,Phylogenetic-distance-analysis.ipynb,ImportError,ImportError,3.5.5,1356
knightlab-analyses/familial-cirrhosis,RandomForest_Advanced_Fibrosis_classification.ipynb,ImportError,ImportError,3.5.5,1356
knightlab-analyses/familial-cirrhosis,RandomForest_Advanced_Fibrosis_classification_old.ipynb,ImportError,ImportError,3.5.5,1356
knightlab-analyses/haddad_osa,2a. DS_FDR_allFeatures.ipynb,ImportError,ImportError,3.5.4,1289
knightlab-analyses/haddad_osa,2b. DS_FDR_deblur.ipynb,ImportError,ImportError,3.5.4,1289
knightlab-analyses/longitudinal-ibd,notebooks/02.1-alpha-diversity.ipynb,ImportError,ImportError,2.7.12,1866
knightlab-analyses/longitudinal-ibd,notebooks/03.2-beta-diversity-distributions.ipynb,ImportError,ImportError,2.7.12,1866
knightlab-analyses/longitudinal-ibd,notebooks/03.3-beta-diversity-regressions.ipynb,ImportError,ImportError,2.7.12,1866
knightlab-analyses/longitudinal-ibd,notebooks/04.1-classification.ipynb,ImportError,ImportError,3.5.2,1866
knightlab-analyses/longitudinal-ibd,notebooks/04.2-classification-jansson.ipynb,ImportError,ImportError,3.5.2,1866
knightlab-analyses/qiita-paper,healthy_plane_calculations.ipynb,ImportError,ImportError,3.5.2,1567
knightlab-analyses/qurro-mackerel-analysis,SampleDropoutAnalysis.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.7,477
knightlab-analyses/reference-frames,ipynb/Figure1.ipynb,ImportError,ImportError,3.5.6,1226
knightlab-analyses/reference-frames,ipynb/Figure2.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.7,1226
knightlab-analyses/reference-frames,ipynb/Figure3.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.7,1226
knightlab-analyses/reference-frames,ipynb/Figure4.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.5,1226
knightlab-analyses/reference-frames,ipynb/simulation-benchmark.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.5,1226
kuzminkg/CoVs-S-pr,CoVs-S-pr.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.4,285
labsyspharm/MCF10A_DR_reproducibility,notebooks/Figure_5_standard_error.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.5,1177
labsyspharm/MCF10A_DR_reproducibility,notebooks/Sigmoidal_and_biphasic_fits_for_dose_response_assays.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.5,1177
lauringlab/Host_level_IAV_evolution,results/Investigating mixed infections.ipynb,ImportError,ImportError,2.7.14,1019
lauringlab/Host_level_IAV_evolution,results/antigenic_analysis.ipynb,ImportError,ImportError,3.5.1,1019
lich-uct/fip,docs/notebooks/fip_basic_usage.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.10,136
liel-cohen/CytoMod,cytomod_notebook.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.1,1233
lisa55asil/KatharoSeq_ipynb,KatharoSeq_ipynb_template_ASV.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.11,214
llniu/YPIC_Challenge_2019,YPIC_fun_final_upload.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.3,1148
lozuponelab/Source_of_Fecal_and_Oral_Bacteria_on_Hands,spikein_analysis/analyze_spikeins.ipynb,ImportError,ImportError,2.7.12,1791
ma-blaetke/CBM_C3_C4_Metabolism,notebooks/2019-05-06-mb-genC3-CO2-Effect.ipynb,ImportError,ImportError,2.7.6,935
ma-blaetke/CBM_C3_C4_Metabolism,notebooks/2019-05-06-mb-genC3-Light-Effect.ipynb,ImportError,ImportError,2.7.6,935
ma-blaetke/CBM_C3_C4_Metabolism,notebooks/2019-05-06-mb-genC3.ipynb,ImportError,ImportError,2.7.6,935
ma-blaetke/CBM_C3_C4_Metabolism,notebooks/2019-05-06-mb-genC4-C4-mode.ipynb,ImportError,ImportError,2.7.6,935
ma-blaetke/CBM_C3_C4_Metabolism,notebooks/2019-05-06-mb-genC4-CO2-Limitation.ipynb,ImportError,ImportError,2.7.6,935
ma-blaetke/CBM_C3_C4_Metabolism,notebooks/2019-05-06-mb-genC4-Decarb-Oxy-Ratio-Effect.ipynb,ImportError,ImportError,2.7.6,935
ma-blaetke/CBM_C3_C4_Metabolism,notebooks/2019-05-06-mb-genC4-H2O-Limitation.ipynb,ImportError,ImportError,2.7.6,935
ma-blaetke/CBM_C3_C4_Metabolism,notebooks/2019-05-06-mb-genC4-Light-Effect.ipynb,ImportError,ImportError,2.7.6,935
ma-blaetke/CBM_C3_C4_Metabolism,notebooks/2019-05-06-mb-genC4-Mal_Asp-Ratio-Effect.ipynb,ImportError,ImportError,2.7.6,935
ma-blaetke/CBM_C3_C4_Metabolism,notebooks/2019-05-06-mb-genC4-N-Limitation-Effect.ipynb,ImportError,ImportError,2.7.6,935
madeleineernst/pyMolNetEnhancer,Example_notebooks/ChemicalClasses_2_Network_FeatureBased_withoutMolconvert.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.3,1166
madeleineernst/pyMolNetEnhancer,Example_notebooks/Mass2Motifs_2_Network_Classical.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.5,1166
madeleineernst/pyMolNetEnhancer,Example_notebooks/Mass2Motifs_2_Network_FeatureBased.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.5,1166
marcotcr/lime,doc/notebooks/Latin Hypercube Sampling.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.3,831
marcotcr/lime,doc/notebooks/Submodular Pick examples.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.7,831
marcotcr/lime,doc/notebooks/Tutorial - images - Pytorch.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.5,831
marcottelab/Gene-Ages,Notebooks/nodeStats_plotting.ipynb,ImportError,ImportError,2.7.3,2052
martibosch/pylandstats-notebooks,notebooks/00-overview.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.8.6,932
martibosch/pylandstats-notebooks,notebooks/01-landscape-analysis.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.8.6,932
martibosch/pylandstats-notebooks,notebooks/02-spatiotemporal-analysis.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.8.6,932
martibosch/pylandstats-notebooks,notebooks/03-zonal-analysis.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.8.6,932
martibosch/pylandstats-notebooks,notebooks/04-spatiotemporal-buffer-analysis.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.8.6,932
martibosch/pylandstats-notebooks,notebooks/A01-fragstats-metrics-comparison.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.7,932
martibosch/pylandstats-notebooks,notebooks/A02-performance-notes.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.3,932
martibosch/swiss-urbanization,notebooks/area_radius_scaling.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.3,934
martibosch/swiss-urbanization,notebooks/growth_modes.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.3,934
martibosch/swiss-urbanization,notebooks/landscape_plots.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.3,934
martibosch/swiss-urbanization,notebooks/population_change.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.3,934
martibosch/swiss-urbanization,notebooks/sensitivity_extent.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.3,934
martibosch/swiss-urbanization,notebooks/size_frequency_distribution.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.3,934
matterport/Mask_RCNN,samples/coco/inspect_model.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.2,775
matterport/Mask_RCNN,samples/coco/inspect_weights.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.2,775
maubreville/MITOS_WSI_CCMCT,2nd_stage/CellClassification-HEAEL.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.7,965
maubreville/MITOS_WSI_CCMCT,2nd_stage/CellClassification-MEL.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.7,965
maubreville/MITOS_WSI_CCMCT,2nd_stage/CellClassification-ODAEL.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.7,965
maubreville/MITOS_WSI_CCMCT,AblationStudy/2nd_stage/CellClassification-ODAEL-12WSI.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.7,965
maubreville/MITOS_WSI_CCMCT,AblationStudy/2nd_stage/CellClassification-ODAEL-3WSI.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.7,965
maubreville/MITOS_WSI_CCMCT,AblationStudy/2nd_stage/CellClassification-ODAEL-50HPF.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.7,965
maubreville/MITOS_WSI_CCMCT,AblationStudy/2nd_stage/CellClassification-ODAEL-5HPF.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.7,965
maubreville/MITOS_WSI_CCMCT,AblationStudy/2nd_stage/CellClassification-ODAEL-6WSI.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.7,965
maubreville/MITOS_WSI_CCMCT,AblationStudy/RetinaNet-CCMCT-ODAEL-10HPF.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.7,965
maubreville/MITOS_WSI_CCMCT,AblationStudy/RetinaNet-CCMCT-ODAEL-50HPF.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.9,965
maubreville/MITOS_WSI_CCMCT,AblationStudy/RetinaNet-CCMCT-ODAEL-5HPF.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.7,965
maubreville/MITOS_WSI_CCMCT,AblationStudy/RetinaNet-CCMCT-ODAEL_12WSI.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.7,965
maubreville/MITOS_WSI_CCMCT,AblationStudy/RetinaNet-CCMCT-ODAEL_6WSI.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.7,965
maubreville/MITOS_WSI_CCMCT,AblationStudy_Evaluation.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.7,965
maubreville/MITOS_WSI_CCMCT,Evaluation.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.7,965
maubreville/MITOS_WSI_CCMCT,RetinaNet-CCMCT-HEAEL.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.7,965
maubreville/MITOS_WSI_CCMCT,RetinaNet-CCMCT-MEL.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.7,965
maubreville/MITOS_WSI_CCMCT,RetinaNet-CCMCT-ODAEL.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.7,965
maubreville/MITOS_WSI_CCMCT,databases/databaseStatistics.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.7,965
mbdoud/mutational_antigenic_profiling,SequencingAnalysisAndFigures.ipynb,ImportError,ImportError,2.7.6,1969
mbdoud/mutational_antigenic_profiling,SequencingStats.ipynb,ImportError,ImportError,2.7.2,1969
mboareto/InterplayNotchID_neurogenesis,InterplayNotch_IDs_modelling.ipynb,ImportError,ImportError,2.7.12,1890
miguelperezenciso/DLpipeline,PDL.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.3,1159
miladmozafari/SpykeTorch,tutorial.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.3,975
mklokocka/seminator,notebooks/Complement.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.6,700
mklokocka/seminator,notebooks/Cut-edges.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.5,700
mklokocka/seminator,notebooks/Example.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.6,700
mklokocka/seminator,notebooks/LevelSkipping.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.6,700
mklokocka/seminator,notebooks/bSCC.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.5,700
mmagnus/rna-tools,rna_tools/tools/PyMOL4RNA/Spliceosome_PyMOL-2020.ipynb,ImportError,ImportError,3.7.4,791
mmoradik/GRN,main_GRN.ipynb,ImportError,ImportError,3.5.2,1920
modsim/mycelyso,examples/Example_Alternative_Growth_Fit.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.6,1097
molgor/biospytial,examples/Basic Raster Tools in Biospytial.ipynb,ImportError,ImportError,2.7.15,761
molgor/biospytial,examples/[Official Demo]Co-ocurrences_Jaguar.ipynb,ImportError,ImportError,2.7.15,761
molgor/biospytial,raster_api/examples/Basic Raster Tools in Biospytial.ipynb,ImportError,ImportError,2.7.11,761
molpopgen/TennessenEAonly,Stats.ipynb,ImportError,ImportError,2.7.10,1984
mossmatters/Angiosperms353,Angiosperms353_ManuscriptFigures.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.3,1507
mtinti/wor_turnover,1_Analysis_BSF.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.8,1016
mtinti/wor_turnover,3_Curve_Fit.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.8,1016
mtinti/wor_turnover,Figure_Paper_def.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.8,1016
muntisa/muntisa.github.io,COAD-DRD/scripts/full_pivotTable.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.6,708
muntisa/muntisa.github.io,COAD-DRD/scripts/home_3DStructures.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.6,708
muntisa/muntisa.github.io,Docking-SARS-CoV-2/scripts/Plotpy.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.6,708
nateraluis/bicycle-network-growth,01_Multiplex.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.3,54
nateraluis/bicycle-network-growth,02_BicycleAlgorithms.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.3,54
nateraluis/bicycle-network-growth,03_Plots.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.3,54
nerdslab/xray-thc,analysis_notebooks/Prasad20_analyses.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.4,597
neyrinck/sectional-tess,sec_voronoi_spiderweb_origami.ipynb,ImportError,ImportError,2.7.13,1702
ngimber/NearestNeighborWorkflow_Filopodia,NearestNeighborWorkflow_Filopodia.ipynb,ImportError,ImportError,3.5.6,976
ocsicnarf/vaccine-trial-planning,notebooks/fitting-diagnostics-figures.ipynb,ImportError,ImportError,2.7.11,1571
ocsicnarf/vaccine-trial-planning,notebooks/multisetting-figures.ipynb,ImportError,ImportError,2.7.11,1571
